symbol	name	entrez_id	ensemble_id	go_class	go_name	go_id	adjP
PSMD8	proteasome (prosome, macropain) 26S subunit, non-ATPase, 8	5714	ENSG00000099341	biological process	hair follicle development	GO:0001942	0.0014
HLA-DQB2	major histocompatibility complex, class II, DQ beta 2	3120	ENSG00000232629	biological process	hair follicle development	GO:0001942	0.0014
HLA-DQB1	major histocompatibility complex, class II, DQ beta 1	3119	ENSG00000179344	biological process	hair follicle development	GO:0001942	0.0014
PSMC6	proteasome (prosome, macropain) 26S subunit, ATPase, 6	5706	ENSG00000100519	biological process	hair follicle development	GO:0001942	0.0014
HLA-E	major histocompatibility complex, class I, E	3133	ENSG00000204592	biological process	molting cycle process	GO:0022404	0.0014
PSMB8	proteasome (prosome, macropain) subunit, beta type, 8 (large multifunctional peptidase 7)	5696	ENSG00000204264	biological process	hair follicle development	GO:0001942	0.0014
SOX9	SRY (sex determining region Y)-box 9	6662	ENSG00000125398	biological process	molting cycle process	GO:0022404	0.0014
HLA-DMB	major histocompatibility complex, class II, DM beta	3109	ENSG00000242574	biological process	molting cycle process	GO:0022404	0.0014
AP1G1	adaptor-related protein complex 1, gamma 1 subunit	164	ENSG00000166747	biological process	molting cycle process	GO:0022404	0.0014
HLA-C	major histocompatibility complex, class I, C	3107	ENSG00000204525	biological process	molting cycle process	GO:0022404	0.0014
TAP2	transporter 2, ATP-binding cassette, sub-family B (MDR/TAP)	6891	ENSG00000204267,ENSG00000250264	biological process	molting cycle process	GO:0022404	0.0014
SOX18	SRY (sex determining region Y)-box 18	54345	ENSG00000203883	biological process	molting cycle process	GO:0022404	0.0014
PSMD8	proteasome (prosome, macropain) 26S subunit, non-ATPase, 8	5714	ENSG00000099341	biological process	molting cycle process	GO:0022404	0.0014
HLA-DQB2	major histocompatibility complex, class II, DQ beta 2	3120	ENSG00000232629	biological process	molting cycle process	GO:0022404	0.0014
HLA-DQB1	major histocompatibility complex, class II, DQ beta 1	3119	ENSG00000179344	biological process	molting cycle process	GO:0022404	0.0014
PSMC6	proteasome (prosome, macropain) 26S subunit, ATPase, 6	5706	ENSG00000100519	biological process	molting cycle process	GO:0022404	0.0014
PSMB8	proteasome (prosome, macropain) subunit, beta type, 8 (large multifunctional peptidase 7)	5696	ENSG00000204264	biological process	molting cycle process	GO:0022404	0.0014
CTSS	cathepsin S	1520	ENSG00000163131	biological process	molting cycle process	GO:0022404	0.0014
HLA-B	major histocompatibility complex, class I, B	3106	ENSG00000234745	biological process	molting cycle process	GO:0022404	0.0014
HLA-DMA	major histocompatibility complex, class II, DM alpha	3108	ENSG00000204257	biological process	molting cycle process	GO:0022404	0.0014
HLA-DRB1	major histocompatibility complex, class II, DR beta 1	3123	ENSG00000196126	biological process	molting cycle process	GO:0022404	0.0014
PSMB9	proteasome (prosome, macropain) subunit, beta type, 9 (large multifunctional peptidase 2)	5698	ENSG00000240065	biological process	molting cycle process	GO:0022404	0.0014
NGFR	nerve growth factor receptor	4804	ENSG00000064300	biological process	molting cycle process	GO:0022404	0.0014
TAP1	transporter 1, ATP-binding cassette, sub-family B (MDR/TAP)	6890	ENSG00000168394	biological process	molting cycle process	GO:0022404	0.0014
CTSS	cathepsin S	1520	ENSG00000163131	biological process	hair follicle development	GO:0001942	0.0014
HLA-DRB1	major histocompatibility complex, class II, DR beta 1	3123	ENSG00000196126	biological process	hair cycle process	GO:0022405	0.0014
CDSN	corneodesmosin	1041	ENSG00000204539	biological process	epidermis development	GO:0008544	0.0014
KLK14	kallikrein-related peptidase 14	43847	ENSG00000129437	biological process	epidermis development	GO:0008544	0.0014
FGF10	fibroblast growth factor 10	2255	ENSG00000070193	biological process	epidermis development	GO:0008544	0.0014
HLA-DRA	major histocompatibility complex, class II, DR alpha	3122	ENSG00000204287	biological process	epidermis development	GO:0008544	0.0014
SOX9	SRY (sex determining region Y)-box 9	6662	ENSG00000125398	biological process	epidermis development	GO:0008544	0.0014
TAP1	transporter 1, ATP-binding cassette, sub-family B (MDR/TAP)	6890	ENSG00000168394	biological process	epidermis development	GO:0008544	0.0014
DDR1	discoidin domain receptor tyrosine kinase 1	780	ENSG00000204580	biological process	epidermis development	GO:0008544	0.0014
PRKCH	protein kinase C, eta	5583	ENSG00000027075	biological process	epidermis development	GO:0008544	0.0014
HLA-DRB1	major histocompatibility complex, class II, DR beta 1	3123	ENSG00000196126	biological process	epidermis development	GO:0008544	0.0014
HLA-E	major histocompatibility complex, class I, E	3133	ENSG00000204592	biological process	epidermis development	GO:0008544	0.0014
PSMB8	proteasome (prosome, macropain) subunit, beta type, 8 (large multifunctional peptidase 7)	5696	ENSG00000204264	biological process	epidermis development	GO:0008544	0.0014
HLA-DQB1	major histocompatibility complex, class II, DQ beta 1	3119	ENSG00000179344	biological process	epidermis development	GO:0008544	0.0014
TAP2	transporter 2, ATP-binding cassette, sub-family B (MDR/TAP)	6891	ENSG00000204267,ENSG00000250264	biological process	epidermis development	GO:0008544	0.0014
HLA-C	major histocompatibility complex, class I, C	3107	ENSG00000204525	biological process	epidermis development	GO:0008544	0.0014
TNF	tumor necrosis factor	7124	ENSG00000232810	biological process	epidermis development	GO:0008544	0.0014
HLA-DQA2	major histocompatibility complex, class II, DQ alpha 2	3118	ENSG00000237541	biological process	epidermis development	GO:0008544	0.0014
KLK5	kallikrein-related peptidase 5	25818	ENSG00000167754	biological process	epidermis development	GO:0008544	0.0014
HLA-DQA1	major histocompatibility complex, class II, DQ alpha 1	3117	ENSG00000196735	biological process	epidermis development	GO:0008544	0.0014
COL1A1	collagen, type I, alpha 1	1277	ENSG00000108821	biological process	epidermis development	GO:0008544	0.0014
CTSS	cathepsin S	1520	ENSG00000163131	biological process	epidermis development	GO:0008544	0.0014
LTB	lymphotoxin beta (TNF superfamily, member 3)	4050	ENSG00000227507	biological process	epidermis development	GO:0008544	0.0014
HLA-DQB2	major histocompatibility complex, class II, DQ beta 2	3120	ENSG00000232629	cellular component	vacuolar membrane	GO:0005774	0.0015
HLA-DQA2	major histocompatibility complex, class II, DQ alpha 2	3118	ENSG00000237541	cellular component	vacuolar membrane	GO:0005774	0.0015
IGF2R	insulin-like growth factor 2 receptor	3482	ENSG00000197081	cellular component	vacuolar membrane	GO:0005774	0.0015
HLA-DQA1	major histocompatibility complex, class II, DQ alpha 1	3117	ENSG00000196735	cellular component	vacuolar membrane	GO:0005774	0.0015
TPCN2	two pore segment channel 2	219931	ENSG00000162341	cellular component	vacuolar membrane	GO:0005774	0.0015
VAMP8	vesicle-associated membrane protein 8 (endobrevin)	8673	ENSG00000118640	cellular component	vacuolar membrane	GO:0005774	0.0015
HLA-DMB	major histocompatibility complex, class II, DM beta	3109	ENSG00000242574	cellular component	vacuolar membrane	GO:0005774	0.0015
NEU1	sialidase 1 (lysosomal sialidase)	4758	ENSG00000204386	cellular component	vacuolar membrane	GO:0005774	0.0015
MARCH8	membrane-associated ring finger (C3HC4) 8, E3 ubiquitin protein ligase	220972	ENSG00000165406	cellular component	vacuolar membrane	GO:0005774	0.0015
HLA-DMA	major histocompatibility complex, class II, DM alpha	3108	ENSG00000204257	cellular component	vacuolar membrane	GO:0005774	0.0015
HLA-DRB1	major histocompatibility complex, class II, DR beta 1	3123	ENSG00000196126	cellular component	vacuolar membrane	GO:0005774	0.0015
ENTPD4	ectonucleoside triphosphate diphosphohydrolase 4	9583	ENSG00000197217	cellular component	vacuolar membrane	GO:0005774	0.0015
TECPR1	tectonin beta-propeller repeat containing 1	25851	ENSG00000205356	cellular component	vacuolar membrane	GO:0005774	0.0015
HLA-DQB1	major histocompatibility complex, class II, DQ beta 1	3119	ENSG00000179344	cellular component	vacuolar membrane	GO:0005774	0.0015
ATP6V1G2	ATPase, H+ transporting, lysosomal 13kDa, V1 subunit G2	534	ENSG00000213760	cellular component	vacuolar membrane	GO:0005774	0.0015
HLA-DRA	major histocompatibility complex, class II, DR alpha	3122	ENSG00000204287	cellular component	vacuolar membrane	GO:0005774	0.0015
AP1G1	adaptor-related protein complex 1, gamma 1 subunit	164	ENSG00000166747	cellular component	vacuolar membrane	GO:0005774	0.0015
HLA-DRB5	major histocompatibility complex, class II, DR beta 5	3127	ENSG00000198502	cellular component	vacuolar membrane	GO:0005774	0.0015
HLA-DOB	major histocompatibility complex, class II, DO beta	3112	ENSG00000241106	cellular component	vacuolar membrane	GO:0005774	0.0015
C2	complement component 2	717	ENSG00000166278	molecular function	serine-type endopeptidase activity	GO:0004252	0.0021
CFB	complement factor B	629	ENSG00000243649	molecular function	serine-type endopeptidase activity	GO:0004252	0.0021
KLK7	kallikrein-related peptidase 7	5650	ENSG00000169035	molecular function	serine-type endopeptidase activity	GO:0004252	0.0021
KLK4	kallikrein-related peptidase 4	9622	ENSG00000167749	molecular function	serine-type endopeptidase activity	GO:0004252	0.0021
KLK12	kallikrein-related peptidase 12	43849	ENSG00000186474	molecular function	serine-type endopeptidase activity	GO:0004252	0.0021
LPA	lipoprotein, Lp(a)	4018	ENSG00000198670	molecular function	serine-type endopeptidase activity	GO:0004252	0.0021
KLK9	kallikrein-related peptidase 9	284366	ENSG00000213022	molecular function	serine-type endopeptidase activity	GO:0004252	0.0021
KLK2	kallikrein-related peptidase 2	3817	ENSG00000167751	molecular function	serine-type endopeptidase activity	GO:0004252	0.0021
KLK11	kallikrein-related peptidase 11	11012	ENSG00000167757	molecular function	serine-type endopeptidase activity	GO:0004252	0.0021
KLK3	kallikrein-related peptidase 3	354	ENSG00000142515	molecular function	serine-type endopeptidase activity	GO:0004252	0.0021
KLK6	kallikrein-related peptidase 6	5653	ENSG00000167755	molecular function	serine-type endopeptidase activity	GO:0004252	0.0021
KLK13	kallikrein-related peptidase 13	26085	ENSG00000167759	molecular function	serine-type endopeptidase activity	GO:0004252	0.0021
KLK14	kallikrein-related peptidase 14	43847	ENSG00000129437	molecular function	serine-type endopeptidase activity	GO:0004252	0.0021
KLK1	kallikrein 1	3816	ENSG00000167748	molecular function	serine-type endopeptidase activity	GO:0004252	0.0021
KLK10	kallikrein-related peptidase 10	5655	ENSG00000129451	molecular function	serine-type endopeptidase activity	GO:0004252	0.0021
KLK5	kallikrein-related peptidase 5	25818	ENSG00000167754	molecular function	serine-type endopeptidase activity	GO:0004252	0.0021
KLK8	kallikrein-related peptidase 8	11202	ENSG00000129455	molecular function	serine-type endopeptidase activity	GO:0004252	0.0021
KLK15	kallikrein-related peptidase 15	55554	ENSG00000174562	molecular function	serine-type endopeptidase activity	GO:0004252	0.0021
HLA-B	major histocompatibility complex, class I, B	3106	ENSG00000234745	molecular function	MHC class I receptor activity	GO:0032393	0.003
HLA-E	major histocompatibility complex, class I, E	3133	ENSG00000204592	molecular function	MHC class I receptor activity	GO:0032393	0.003
KIR3DL1	killer cell immunoglobulin-like receptor, three domains, long cytoplasmic tail, 1	3811	ENSG00000167633	molecular function	MHC class I receptor activity	GO:0032393	0.003
PPBP	pro-platelet basic protein (chemokine (C-X-C motif) ligand 7)	5473	ENSG00000163736	molecular function	chemokine activity	GO:0008009	0.003
HLA-C	major histocompatibility complex, class I, C	3107	ENSG00000204525	molecular function	MHC class I receptor activity	GO:0032393	0.003
LILRB2	leukocyte immunoglobulin-like receptor, subfamily B (with TM and ITIM domains), member 2	10288	ENSG00000131042	molecular function	MHC class I receptor activity	GO:0032393	0.003
LILRB1	leukocyte immunoglobulin-like receptor, subfamily B (with TM and ITIM domains), member 1	10859	ENSG00000104972	molecular function	MHC class I receptor activity	GO:0032393	0.003
PF4	platelet factor 4	5196	ENSG00000163737	molecular function	chemokine activity	GO:0008009	0.003
CXCL1	chemokine (C-X-C motif) ligand 1 (melanoma growth stimulating activity, alpha)	2919	ENSG00000163739	molecular function	chemokine activity	GO:0008009	0.003
CXCL6	chemokine (C-X-C motif) ligand 6 (granulocyte chemotactic protein 2)	6372	ENSG00000124875	molecular function	chemokine activity	GO:0008009	0.003
IL8	interleukin 8	3576	ENSG00000169429	molecular function	chemokine activity	GO:0008009	0.003
PF4V1	platelet factor 4 variant 1	5197	ENSG00000109272	molecular function	chemokine activity	GO:0008009	0.003
CXCL5	chemokine (C-X-C motif) ligand 5	6374	ENSG00000163735	molecular function	chemokine activity	GO:0008009	0.003
CXCL2	chemokine (C-X-C motif) ligand 2	2920	ENSG00000081041	molecular function	chemokine activity	GO:0008009	0.003
CXCL3	chemokine (C-X-C motif) ligand 3	2921	ENSG00000163734	molecular function	chemokine activity	GO:0008009	0.003
TAP1	transporter 1, ATP-binding cassette, sub-family B (MDR/TAP)	6890	ENSG00000168394	molecular function	MHC class I protein binding	GO:0042288	0.0031
LILRB1	leukocyte immunoglobulin-like receptor, subfamily B (with TM and ITIM domains), member 1	10859	ENSG00000104972	molecular function	protein phosphatase 1 binding	GO:0008157	0.0031
PPP1R9B	protein phosphatase 1, regulatory subunit 9B	84687		molecular function	protein phosphatase 1 binding	GO:0008157	0.0031
LILRB2	leukocyte immunoglobulin-like receptor, subfamily B (with TM and ITIM domains), member 2	10288	ENSG00000131042	molecular function	protein phosphatase 1 binding	GO:0008157	0.0031
PPP1R10	protein phosphatase 1, regulatory subunit 10	5514	ENSG00000204569	molecular function	protein phosphatase 1 binding	GO:0008157	0.0031
LILRB1	leukocyte immunoglobulin-like receptor, subfamily B (with TM and ITIM domains), member 1	10859	ENSG00000104972	molecular function	MHC class I protein binding	GO:0042288	0.0031
LILRB2	leukocyte immunoglobulin-like receptor, subfamily B (with TM and ITIM domains), member 2	10288	ENSG00000131042	molecular function	MHC class I protein binding	GO:0042288	0.0031
TAP2	transporter 2, ATP-binding cassette, sub-family B (MDR/TAP)	6891	ENSG00000204267,ENSG00000250264	molecular function	MHC class I protein binding	GO:0042288	0.0031
TUBB	tubulin, beta class I	203068	ENSG00000196230	molecular function	MHC class I protein binding	GO:0042288	0.0031
KLK8	kallikrein-related peptidase 8	11202	ENSG00000129455	molecular function	serine-type peptidase activity	GO:0008236	0.0031
KLK10	kallikrein-related peptidase 10	5655	ENSG00000129451	molecular function	serine-type peptidase activity	GO:0008236	0.0031
C2	complement component 2	717	ENSG00000166278	molecular function	serine-type peptidase activity	GO:0008236	0.0031
CFB	complement factor B	629	ENSG00000243649	molecular function	serine-type peptidase activity	GO:0008236	0.0031
KLK7	kallikrein-related peptidase 7	5650	ENSG00000169035	molecular function	serine-type peptidase activity	GO:0008236	0.0031
KLK4	kallikrein-related peptidase 4	9622	ENSG00000167749	molecular function	serine-type peptidase activity	GO:0008236	0.0031
LPA	lipoprotein, Lp(a)	4018	ENSG00000198670	molecular function	serine-type peptidase activity	GO:0008236	0.0031
KLK11	kallikrein-related peptidase 11	11012	ENSG00000167757	molecular function	serine-type peptidase activity	GO:0008236	0.0031
KLK5	kallikrein-related peptidase 5	25818	ENSG00000167754	molecular function	serine-type peptidase activity	GO:0008236	0.0031
KLK9	kallikrein-related peptidase 9	284366	ENSG00000213022	molecular function	serine-type peptidase activity	GO:0008236	0.0031
KLK15	kallikrein-related peptidase 15	55554	ENSG00000174562	molecular function	serine-type peptidase activity	GO:0008236	0.0031
KLK3	kallikrein-related peptidase 3	354	ENSG00000142515	molecular function	serine-type peptidase activity	GO:0008236	0.0031
KLK6	kallikrein-related peptidase 6	5653	ENSG00000167755	molecular function	serine-type peptidase activity	GO:0008236	0.0031
KLK13	kallikrein-related peptidase 13	26085	ENSG00000167759	molecular function	serine-type peptidase activity	GO:0008236	0.0031
KLK14	kallikrein-related peptidase 14	43847	ENSG00000129437	molecular function	serine-type peptidase activity	GO:0008236	0.0031
KLK1	kallikrein 1	3816	ENSG00000167748	molecular function	serine-type peptidase activity	GO:0008236	0.0031
KLK2	kallikrein-related peptidase 2	3817	ENSG00000167751	molecular function	serine-type peptidase activity	GO:0008236	0.0031
KLK12	kallikrein-related peptidase 12	43849	ENSG00000186474	molecular function	serine-type peptidase activity	GO:0008236	0.0031
PPBP	pro-platelet basic protein (chemokine (C-X-C motif) ligand 7)	5473	ENSG00000163736	molecular function	chemokine receptor binding	GO:0042379	0.0045
KLK5	kallikrein-related peptidase 5	25818	ENSG00000167754	molecular function	serine hydrolase activity	GO:0017171	0.0045
PF4	platelet factor 4	5196	ENSG00000163737	molecular function	chemokine receptor binding	GO:0042379	0.0045
CXCL2	chemokine (C-X-C motif) ligand 2	2920	ENSG00000081041	molecular function	chemokine receptor binding	GO:0042379	0.0045
CXCL6	chemokine (C-X-C motif) ligand 6 (granulocyte chemotactic protein 2)	6372	ENSG00000124875	molecular function	chemokine receptor binding	GO:0042379	0.0045
IL8	interleukin 8	3576	ENSG00000169429	molecular function	chemokine receptor binding	GO:0042379	0.0045
CXCL3	chemokine (C-X-C motif) ligand 3	2921	ENSG00000163734	molecular function	chemokine receptor binding	GO:0042379	0.0045
PF4V1	platelet factor 4 variant 1	5197	ENSG00000109272	molecular function	chemokine receptor binding	GO:0042379	0.0045
CXCL5	chemokine (C-X-C motif) ligand 5	6374	ENSG00000163735	molecular function	chemokine receptor binding	GO:0042379	0.0045
C2	complement component 2	717	ENSG00000166278	molecular function	serine hydrolase activity	GO:0017171	0.0045
CFB	complement factor B	629	ENSG00000243649	molecular function	serine hydrolase activity	GO:0017171	0.0045
KLK7	kallikrein-related peptidase 7	5650	ENSG00000169035	molecular function	serine hydrolase activity	GO:0017171	0.0045
KLK4	kallikrein-related peptidase 4	9622	ENSG00000167749	molecular function	serine hydrolase activity	GO:0017171	0.0045
KLK12	kallikrein-related peptidase 12	43849	ENSG00000186474	molecular function	serine hydrolase activity	GO:0017171	0.0045
LPA	lipoprotein, Lp(a)	4018	ENSG00000198670	molecular function	serine hydrolase activity	GO:0017171	0.0045
KLK11	kallikrein-related peptidase 11	11012	ENSG00000167757	molecular function	serine hydrolase activity	GO:0017171	0.0045
KLK9	kallikrein-related peptidase 9	284366	ENSG00000213022	molecular function	serine hydrolase activity	GO:0017171	0.0045
KLK2	kallikrein-related peptidase 2	3817	ENSG00000167751	molecular function	serine hydrolase activity	GO:0017171	0.0045
KLK15	kallikrein-related peptidase 15	55554	ENSG00000174562	molecular function	serine hydrolase activity	GO:0017171	0.0045
KLK3	kallikrein-related peptidase 3	354	ENSG00000142515	molecular function	serine hydrolase activity	GO:0017171	0.0045
KLK6	kallikrein-related peptidase 6	5653	ENSG00000167755	molecular function	serine hydrolase activity	GO:0017171	0.0045
KLK13	kallikrein-related peptidase 13	26085	ENSG00000167759	molecular function	serine hydrolase activity	GO:0017171	0.0045
KLK14	kallikrein-related peptidase 14	43847	ENSG00000129437	molecular function	serine hydrolase activity	GO:0017171	0.0045
KLK1	kallikrein 1	3816	ENSG00000167748	molecular function	serine hydrolase activity	GO:0017171	0.0045
KLK10	kallikrein-related peptidase 10	5655	ENSG00000129451	molecular function	serine hydrolase activity	GO:0017171	0.0045
KLK8	kallikrein-related peptidase 8	11202	ENSG00000129455	molecular function	serine hydrolase activity	GO:0017171	0.0045
CXCL1	chemokine (C-X-C motif) ligand 1 (melanoma growth stimulating activity, alpha)	2919	ENSG00000163739	molecular function	chemokine receptor binding	GO:0042379	0.0045
