symbol	name	entrez_id	ensemble_id	go_class	go_name	go_id	adjP
SAYSD1	SAYSVFN motif domain containing 1	55776	ENSG00000112167	cellular component	intracellular organelle	GO:0043229	0.0065
C17orf49	chromosome 17 open reading frame 49	124944	ENSG00000161939,ENSG00000258315	cellular component	intracellular organelle	GO:0043229	0.0065
HCFC1	host cell factor C1 (VP16-accessory protein)	3054	ENSG00000172534	cellular component	intracellular organelle	GO:0043229	0.0065
PCGF3	polycomb group ring finger 3	10336	ENSG00000185619	cellular component	intracellular organelle	GO:0043229	0.0065
PPP1R18	protein phosphatase 1, regulatory subunit 18	170954	ENSG00000146112	cellular component	intracellular organelle	GO:0043229	0.0065
COQ5	coenzyme Q5 homolog, methyltransferase (S. cerevisiae)	84274	ENSG00000110871	cellular component	intracellular organelle	GO:0043229	0.0065
TFCP2	transcription factor CP2	7024	ENSG00000135457	cellular component	intracellular organelle	GO:0043229	0.0065
C16orf46	chromosome 16 open reading frame 46	123775	ENSG00000166455	cellular component	intracellular organelle	GO:0043229	0.0065
WDR93	WD repeat domain 93	56964	ENSG00000140527	cellular component	intracellular organelle	GO:0043229	0.0065
MRPS35	mitochondrial ribosomal protein S35	60488	ENSG00000061794	cellular component	intracellular organelle	GO:0043229	0.0065
HKDC1	hexokinase domain containing 1	80201	ENSG00000156510	cellular component	intracellular organelle	GO:0043229	0.0065
BCL11A	B-cell CLL/lymphoma 11A (zinc finger protein)	53335	ENSG00000119866	cellular component	intracellular organelle	GO:0043229	0.0065
ANPEP	alanyl (membrane) aminopeptidase	290	ENSG00000166825	cellular component	intracellular organelle	GO:0043229	0.0065
HNF1A	HNF1 homeobox A	6927	ENSG00000135100	cellular component	intracellular organelle	GO:0043229	0.0065
ZNF595	zinc finger protein 595	152687		cellular component	intracellular organelle	GO:0043229	0.0065
DHX16	DEAH (Asp-Glu-Ala-His) box polypeptide 16	8449	ENSG00000204560	cellular component	intracellular organelle	GO:0043229	0.0065
PPIF	peptidylprolyl isomerase F	10105	ENSG00000108179	cellular component	intracellular organelle	GO:0043229	0.0065
BCL6B	B-cell CLL/lymphoma 6, member B	255877	ENSG00000161940	cellular component	intracellular organelle	GO:0043229	0.0065
P2RX7	purinergic receptor P2X, ligand-gated ion channel, 7	5027	ENSG00000089041	cellular component	intracellular organelle	GO:0043229	0.0065
PDIA5	protein disulfide isomerase family A, member 5	10954	ENSG00000065485	cellular component	intracellular organelle	GO:0043229	0.0065
HLA-C	major histocompatibility complex, class I, C	3107	ENSG00000204525	cellular component	intracellular organelle	GO:0043229	0.0065
MESP1	mesoderm posterior 1 homolog (mouse)	55897	ENSG00000166823	cellular component	intracellular organelle	GO:0043229	0.0065
ADIPOQ	adiponectin, C1Q and collagen domain containing	9370	ENSG00000181092	cellular component	intracellular organelle	GO:0043229	0.0065
VGLL4	vestigial like 4 (Drosophila)	9686	ENSG00000144560	cellular component	intracellular organelle	GO:0043229	0.0065
MPHOSPH9	M-phase phosphoprotein 9	10198	ENSG00000051825	cellular component	intracellular organelle	GO:0043229	0.0065
CAND2	cullin-associated and neddylation-dissociated 2 (putative)	23066	ENSG00000144712	cellular component	intracellular organelle	GO:0043229	0.0065
WARS2	tryptophanyl tRNA synthetase 2, mitochondrial	10352	ENSG00000116874	cellular component	intracellular organelle	GO:0043229	0.0065
OLIG3	oligodendrocyte transcription factor 3	167826	ENSG00000177468	cellular component	intracellular organelle	GO:0043229	0.0065
MYO19	myosin XIX	80179	ENSG00000141140	cellular component	intracellular organelle	GO:0043229	0.0065
DUSP9	dual specificity phosphatase 9	1852	ENSG00000130829	cellular component	intracellular organelle	GO:0043229	0.0065
EML2	echinoderm microtubule associated protein like 2	24139	ENSG00000125746	cellular component	intracellular organelle	GO:0043229	0.0065
RNF10	ring finger protein 10	9921	ENSG00000022840	cellular component	intracellular organelle	GO:0043229	0.0065
UBE2E1	ubiquitin-conjugating enzyme E2E 1	7324	ENSG00000170142	cellular component	intracellular organelle	GO:0043229	0.0065
TCF7L2	transcription factor 7-like 2 (T-cell specific, HMG-box)	6934	ENSG00000148737	cellular component	intracellular organelle	GO:0043229	0.0065
ATXN7	ataxin 7	6314	ENSG00000163635	cellular component	intracellular organelle	GO:0043229	0.0065
PTPLB	protein tyrosine phosphatase-like (proline instead of catalytic arginine), member b	201562	ENSG00000206527	cellular component	intracellular organelle	GO:0043229	0.0065
C2CD4A	C2 calcium-dependent domain containing 4A	145741	ENSG00000198535	cellular component	intracellular organelle	GO:0043229	0.0065
SEC22A	SEC22 vesicle trafficking protein homolog A (S. cerevisiae)	26984	ENSG00000121542	cellular component	intracellular organelle	GO:0043229	0.0065
AGMO	alkylglycerol monooxygenase	392636	ENSG00000187546	cellular component	intracellular organelle	GO:0043229	0.0065
DYNLL1	dynein, light chain, LC8-type 1	8655	ENSG00000088986	cellular component	intracellular organelle	GO:0043229	0.0065
KIAA1279	KIAA1279	26128	ENSG00000198954	cellular component	intracellular organelle	GO:0043229	0.0065
KIAA0753	KIAA0753	9851	ENSG00000198920	cellular component	intracellular organelle	GO:0043229	0.0065
DNAH8	dynein, axonemal, heavy chain 8	1769	ENSG00000124721	cellular component	intracellular organelle	GO:0043229	0.0065
TICRR	TOPBP1-interacting checkpoint and replication regulator	90381	ENSG00000140534	cellular component	intracellular organelle	GO:0043229	0.0065
TMEM18	transmembrane protein 18	129787	ENSG00000151353	cellular component	intracellular organelle	GO:0043229	0.0065
RAD21	RAD21 homolog (S. pombe)	5885	ENSG00000164754	cellular component	intracellular organelle	GO:0043229	0.0065
DIRC2	disrupted in renal carcinoma 2	84925	ENSG00000138463	cellular component	intracellular organelle	GO:0043229	0.0065
CTBP1	C-terminal binding protein 1	1487	ENSG00000159692	cellular component	intracellular organelle	GO:0043229	0.0065
RSPH9	radial spoke head 9 homolog (Chlamydomonas)	221421	ENSG00000172426	cellular component	intracellular organelle	GO:0043229	0.0065
CAPN11	calpain 11	11131	ENSG00000137225	cellular component	intracellular organelle	GO:0043229	0.0065
SEMG2	semenogelin II	6407	ENSG00000124157	cellular component	intracellular organelle	GO:0043229	0.0065
CCNE2	cyclin E2	9134	ENSG00000175305	cellular component	intracellular organelle	GO:0043229	0.0065
LEMD3	LEM domain containing 3	23592	ENSG00000174106	cellular component	intracellular organelle	GO:0043229	0.0065
CENPW	centromere protein W	387103	ENSG00000203760	cellular component	intracellular organelle	GO:0043229	0.0065
ZNF721	zinc finger protein 721	170960	ENSG00000182903	cellular component	intracellular organelle	GO:0043229	0.0065
TRA2B	transformer 2 beta homolog (Drosophila)	6434	ENSG00000136527	cellular component	intracellular organelle	GO:0043229	0.0065
ZNF800	zinc finger protein 800	168850	ENSG00000048405	cellular component	intracellular organelle	GO:0043229	0.0065
TADA2A	transcriptional adaptor 2A	6871	ENSG00000108264	cellular component	intracellular organelle	GO:0043229	0.0065
ACACA	acetyl-CoA carboxylase alpha	31	ENSG00000132142	cellular component	intracellular organelle	GO:0043229	0.0065
ACADS	acyl-CoA dehydrogenase, C-2 to C-3 short chain	35	ENSG00000122971	cellular component	intracellular organelle	GO:0043229	0.0065
ERCC1	excision repair cross-complementing rodent repair deficiency, complementation group 1 (includes overlapping antisense sequence)	2067	ENSG00000012061	cellular component	intracellular organelle	GO:0043229	0.0065
AATF	apoptosis antagonizing transcription factor	26574	ENSG00000108270	cellular component	intracellular organelle	GO:0043229	0.0065
GLP1R	glucagon-like peptide 1 receptor	2740	ENSG00000112164	cellular component	intracellular organelle	GO:0043229	0.0065
SIRT4	sirtuin 4	23409	ENSG00000089163	cellular component	intracellular organelle	GO:0043229	0.0065
PROX1	prospero homeobox 1	5629	ENSG00000117707	cellular component	intracellular organelle	GO:0043229	0.0065
MSRB3	methionine sulfoxide reductase B3	253827	ENSG00000174099	cellular component	intracellular organelle	GO:0043229	0.0065
MRPS18B	mitochondrial ribosomal protein S18B	28973	ENSG00000204568	cellular component	intracellular organelle	GO:0043229	0.0065
PLEKHF2	pleckstrin homology domain containing, family F (with FYVE domain) member 2	79666	ENSG00000175895	cellular component	intracellular organelle	GO:0043229	0.0065
AGPAT6	1-acylglycerol-3-phosphate O-acyltransferase 6 (lysophosphatidic acid acyltransferase, zeta)	137964	ENSG00000158669	cellular component	intracellular organelle	GO:0043229	0.0065
HHEX	hematopoietically expressed homeobox	3087	ENSG00000152804	cellular component	intracellular organelle	GO:0043229	0.0065
LACRT	lacritin	90070	ENSG00000135413	cellular component	intracellular organelle	GO:0043229	0.0065
PRDM5	PR domain containing 5	11107	ENSG00000138738	cellular component	intracellular organelle	GO:0043229	0.0065
FOSB	FBJ murine osteosarcoma viral oncogene homolog B	2354	ENSG00000125740	cellular component	intracellular organelle	GO:0043229	0.0065
CABP1	calcium binding protein 1	9478	ENSG00000157782	cellular component	intracellular organelle	GO:0043229	0.0065
SLC22A18	solute carrier family 22, member 18	5002	ENSG00000110628	cellular component	intracellular organelle	GO:0043229	0.0065
MAEA	macrophage erythroblast attacher	10296	ENSG00000090316	cellular component	intracellular organelle	GO:0043229	0.0065
KLF14	Kruppel-like factor 14	136259	ENSG00000174595	cellular component	intracellular organelle	GO:0043229	0.0065
POLB	polymerase (DNA directed), beta	5423	ENSG00000070501	cellular component	intracellular organelle	GO:0043229	0.0065
PDE1B	phosphodiesterase 1B, calmodulin-dependent	5153	ENSG00000123360	cellular component	intracellular organelle	GO:0043229	0.0065
PTHLH	parathyroid hormone-like hormone	5744	ENSG00000087494	cellular component	intracellular organelle	GO:0043229	0.0065
AARS2	alanyl-tRNA synthetase 2, mitochondrial (putative)	57505	ENSG00000124608	cellular component	intracellular organelle	GO:0043229	0.0065
CSRNP2	cysteine-serine-rich nuclear protein 2	81566	ENSG00000110925	cellular component	intracellular organelle	GO:0043229	0.0065
AP3M2	adaptor-related protein complex 3, mu 2 subunit	10947	ENSG00000070718	cellular component	intracellular organelle	GO:0043229	0.0065
DMRTA2	DMRT-like family A2	63950	ENSG00000142700	cellular component	intracellular organelle	GO:0043229	0.0065
FAM110C	family with sequence similarity 110, member C	642273		cellular component	intracellular organelle	GO:0043229	0.0065
CAMK1D	calcium/calmodulin-dependent protein kinase ID	57118	ENSG00000183049	cellular component	intracellular organelle	GO:0043229	0.0065
SYNRG	synergin, gamma	11276	ENSG00000006114	cellular component	intracellular organelle	GO:0043229	0.0065
RHCG	Rh family, C glycoprotein	51458	ENSG00000140519	cellular component	intracellular organelle	GO:0043229	0.0065
MOCS2	molybdenum cofactor synthesis 2	4338	ENSG00000164172	cellular component	intracellular organelle	GO:0043229	0.0065
CENPN	centromere protein N	55839	ENSG00000166451	cellular component	intracellular organelle	GO:0043229	0.0065
HNF1B	HNF1 homeobox B	6928	ENSG00000108753	cellular component	intracellular organelle	GO:0043229	0.0065
TRPS1	trichorhinophalangeal syndrome I	7227	ENSG00000104447	cellular component	intracellular organelle	GO:0043229	0.0065
SYN2	synapsin II	6854	ENSG00000157152	cellular component	intracellular organelle	GO:0043229	0.0065
PMAIP1	phorbol-12-myristate-13-acetate-induced protein 1	5366	ENSG00000141682	cellular component	intracellular organelle	GO:0043229	0.0065
PLAT	plasminogen activator, tissue	5327	ENSG00000104368	cellular component	intracellular organelle	GO:0043229	0.0065
CYP26C1	cytochrome P450, family 26, subfamily C, polypeptide 1	340665	ENSG00000187553	cellular component	intracellular organelle	GO:0043229	0.0065
CEBPA	CCAAT/enhancer binding protein (C/EBP), alpha	1050	ENSG00000245848	cellular component	intracellular organelle	GO:0043229	0.0065
SERINC3	serine incorporator 3	10955	ENSG00000132824	cellular component	intracellular organelle	GO:0043229	0.0065
MMP2	matrix metallopeptidase 2 (gelatinase A, 72kDa gelatinase, 72kDa type IV collagenase)	4313	ENSG00000087245	cellular component	intracellular organelle	GO:0043229	0.0065
UVSSA	UV-stimulated scaffold protein A	57654	ENSG00000163945	cellular component	intracellular organelle	GO:0043229	0.0065
PIGG	phosphatidylinositol glycan anchor biosynthesis, class G	54872	ENSG00000174227	cellular component	intracellular organelle	GO:0043229	0.0065
FTO	fat mass and obesity associated	79068	ENSG00000140718	cellular component	intracellular organelle	GO:0043229	0.0065
CDK2AP1	cyclin-dependent kinase 2 associated protein 1	8099	ENSG00000111328	cellular component	intracellular organelle	GO:0043229	0.0065
IDUA	iduronidase, alpha-L-	3425	ENSG00000127415	cellular component	intracellular organelle	GO:0043229	0.0065
TOMM34	translocase of outer mitochondrial membrane 34	10953	ENSG00000025772	cellular component	intracellular organelle	GO:0043229	0.0065
TAF1D	TATA box binding protein (TBP)-associated factor, RNA polymerase I, D, 41kDa	79101	ENSG00000166012	cellular component	intracellular organelle	GO:0043229	0.0065
COL4A4	collagen, type IV, alpha 4	1286	ENSG00000081052	cellular component	intracellular organelle	GO:0043229	0.0065
IDH3G	isocitrate dehydrogenase 3 (NAD+) gamma	3421	ENSG00000067829	cellular component	intracellular organelle	GO:0043229	0.0065
HMGCS2	3-hydroxy-3-methylglutaryl-CoA synthase 2 (mitochondrial)	3158	ENSG00000134240	cellular component	intracellular organelle	GO:0043229	0.0065
RPS24	ribosomal protein S24	6229	ENSG00000138326	cellular component	intracellular organelle	GO:0043229	0.0065
BCLAF1	BCL2-associated transcription factor 1	9774	ENSG00000029363	cellular component	intracellular organelle	GO:0043229	0.0065
MEST	mesoderm specific transcript homolog (mouse)	4232	ENSG00000106484	cellular component	intracellular organelle	GO:0043229	0.0065
ABCF1	ATP-binding cassette, sub-family F (GCN20), member 1	23	ENSG00000204574	cellular component	intracellular organelle	GO:0043229	0.0065
IRS1	insulin receptor substrate 1	3667	ENSG00000169047	cellular component	intracellular organelle	GO:0043229	0.0065
KCNJ11	potassium inwardly-rectifying channel, subfamily J, member 11	3767	ENSG00000187486	cellular component	intracellular organelle	GO:0043229	0.0065
MYC	v-myc myelocytomatosis viral oncogene homolog (avian)	4609	ENSG00000136997	cellular component	intracellular organelle	GO:0043229	0.0065
NDUFAF6	NADH dehydrogenase (ubiquinone) complex I, assembly factor 6	137682	ENSG00000156170	cellular component	intracellular organelle	GO:0043229	0.0065
EXOSC9	exosome component 9	5393	ENSG00000123737	cellular component	intracellular organelle	GO:0043229	0.0065
MTAP	methylthioadenosine phosphorylase	4507	ENSG00000099810	cellular component	intracellular organelle	GO:0043229	0.0065
HNF4A	hepatocyte nuclear factor 4, alpha	3172	ENSG00000101076	cellular component	intracellular organelle	GO:0043229	0.0065
NDUFS4	NADH dehydrogenase (ubiquinone) Fe-S protein 4, 18kDa (NADH-coenzyme Q reductase)	4724	ENSG00000164258	cellular component	intracellular organelle	GO:0043229	0.0065
LPP	LIM domain containing preferred translocation partner in lipoma	4026	ENSG00000145012	cellular component	intracellular organelle	GO:0043229	0.0065
CDKN1C	cyclin-dependent kinase inhibitor 1C (p57, Kip2)	1028	ENSG00000129757	cellular component	intracellular organelle	GO:0043229	0.0065
NFKBIE	nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, epsilon	4794	ENSG00000146232	cellular component	intracellular organelle	GO:0043229	0.0065
UNC119B	unc-119 homolog B (C. elegans)	84747	ENSG00000175970	cellular component	intracellular organelle	GO:0043229	0.0065
TP53INP1	tumor protein p53 inducible nuclear protein 1	94241	ENSG00000164938	cellular component	intracellular organelle	GO:0043229	0.0065
ST6GAL1	ST6 beta-galactosamide alpha-2,6-sialyltranferase 1	6480	ENSG00000073849	cellular component	intracellular organelle	GO:0043229	0.0065
HLA-E	major histocompatibility complex, class I, E	3133	ENSG00000204592	cellular component	intracellular organelle	GO:0043229	0.0065
PNCK	pregnancy up-regulated non-ubiquitously expressed CaM kinase	139728	ENSG00000130822	cellular component	intracellular organelle	GO:0043229	0.0065
DGKQ	diacylglycerol kinase, theta 110kDa	1609	ENSG00000145214	cellular component	intracellular organelle	GO:0043229	0.0065
ATAD1	ATPase family, AAA domain containing 1	84896	ENSG00000138138	cellular component	intracellular organelle	GO:0043229	0.0065
NOTCH2	notch 2	4853	ENSG00000134250	cellular component	intracellular organelle	GO:0043229	0.0065
COPG2	coatomer protein complex, subunit gamma 2	26958		cellular component	intracellular organelle	GO:0043229	0.0065
TMED3	transmembrane emp24 protein transport domain containing 3	23423	ENSG00000166557	cellular component	intracellular organelle	GO:0043229	0.0065
ZNF718	zinc finger protein 718	255403		cellular component	intracellular organelle	GO:0043229	0.0065
SSR4	signal sequence receptor, delta	6748	ENSG00000180879	cellular component	intracellular organelle	GO:0043229	0.0065
HIP1R	huntingtin interacting protein 1 related	9026	ENSG00000130787	cellular component	intracellular organelle	GO:0043229	0.0065
HSD3B2	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 2	3284	ENSG00000203859	cellular component	intracellular organelle	GO:0043229	0.0065
SRSF9	serine/arginine-rich splicing factor 9	8683	ENSG00000111786	cellular component	organelle	GO:0043226	0.0097
NKX6-3	NK6 homeobox 3	157848	ENSG00000165066	cellular component	organelle	GO:0043226	0.0097
RNF8	ring finger protein 8, E3 ubiquitin protein ligase	9025	ENSG00000112130	cellular component	organelle	GO:0043226	0.0097
KCNQ1	potassium voltage-gated channel, KQT-like subfamily, member 1	3784	ENSG00000053918	cellular component	organelle	GO:0043226	0.0097
RAB3IP	RAB3A interacting protein (rabin3)	117177	ENSG00000127328	cellular component	organelle	GO:0043226	0.0097
OASL	2'-5'-oligoadenylate synthetase-like	8638	ENSG00000135114	cellular component	organelle	GO:0043226	0.0097
PXDN	peroxidasin homolog (Drosophila)	7837	ENSG00000130508	cellular component	organelle	GO:0043226	0.0097
XAF1	XIAP associated factor 1	54739	ENSG00000132530	cellular component	organelle	GO:0043226	0.0097
PHYH	phytanoyl-CoA 2-hydroxylase	5264	ENSG00000107537	cellular component	organelle	GO:0043226	0.0097
WWOX	WW domain containing oxidoreductase	51741	ENSG00000186153	cellular component	organelle	GO:0043226	0.0097
NR1D2	nuclear receptor subfamily 1, group D, member 2	9975	ENSG00000174738	cellular component	organelle	GO:0043226	0.0097
KIAA1731	KIAA1731	85459	ENSG00000166004	cellular component	organelle	GO:0043226	0.0097
HK1	hexokinase 1	3098	ENSG00000156515	cellular component	organelle	GO:0043226	0.0097
KIF11	kinesin family member 11	3832	ENSG00000138160	cellular component	organelle	GO:0043226	0.0097
MYOF	myoferlin	26509	ENSG00000138119	cellular component	organelle	GO:0043226	0.0097
TRIAP1	TP53 regulated inhibitor of apoptosis 1	51499	ENSG00000170855	cellular component	organelle	GO:0043226	0.0097
POU6F1	POU class 6 homeobox 1	5463	ENSG00000184271	cellular component	organelle	GO:0043226	0.0097
CCHCR1	coiled-coil alpha-helical rod protein 1	54535	ENSG00000204536	cellular component	organelle	GO:0043226	0.0097
ZFP36L2	zinc finger protein 36, C3H type-like 2	678	ENSG00000152518	cellular component	organelle	GO:0043226	0.0097
CTSH	cathepsin H	1512	ENSG00000103811	cellular component	organelle	GO:0043226	0.0097
SPRY2	sprouty homolog 2 (Drosophila)	10253	ENSG00000136158	cellular component	organelle	GO:0043226	0.0097
ZNF710	zinc finger protein 710	374655	ENSG00000140548	cellular component	organelle	GO:0043226	0.0097
ERCC2	excision repair cross-complementing rodent repair deficiency, complementation group 2	2068	ENSG00000104884	cellular component	organelle	GO:0043226	0.0097
PPP1R10	protein phosphatase 1, regulatory subunit 10	5514	ENSG00000204569	cellular component	organelle	GO:0043226	0.0097
PTEN	phosphatase and tensin homolog	5728	ENSG00000171862	cellular component	organelle	GO:0043226	0.0097
GATC	glutamyl-tRNA(Gln) amidotransferase, subunit C homolog (bacterial)	283459	ENSG00000257218	cellular component	organelle	GO:0043226	0.0097
IRAK1	interleukin-1 receptor-associated kinase 1	3654	ENSG00000184216	cellular component	organelle	GO:0043226	0.0097
ANK1	ankyrin 1, erythrocytic	286	ENSG00000029534	cellular component	organelle	GO:0043226	0.0097
FAF1	Fas (TNFRSF6) associated factor 1	11124	ENSG00000185104	cellular component	organelle	GO:0043226	0.0097
IRX5	iroquois homeobox 5	10265	ENSG00000176842	cellular component	organelle	GO:0043226	0.0097
PXN	paxillin	5829	ENSG00000089159	cellular component	organelle	GO:0043226	0.0097
STK4	serine/threonine kinase 4	6789	ENSG00000101109	cellular component	organelle	GO:0043226	0.0097
VEGFA	vascular endothelial growth factor A	7422	ENSG00000112715	cellular component	organelle	GO:0043226	0.0097
DDX52	DEAD (Asp-Glu-Ala-Asp) box polypeptide 52	11056	ENSG00000141141	cellular component	organelle	GO:0043226	0.0097
PITPNM2	phosphatidylinositol transfer protein, membrane-associated 2	57605	ENSG00000090975	cellular component	organelle	GO:0043226	0.0097
TSEN2	tRNA splicing endonuclease 2 homolog (S. cerevisiae)	80746	ENSG00000154743	cellular component	organelle	GO:0043226	0.0097
GAK	cyclin G associated kinase	2580	ENSG00000178950	cellular component	organelle	GO:0043226	0.0097
OPA3	optic atrophy 3 (autosomal recessive, with chorea and spastic paraplegia)	80207	ENSG00000125741	cellular component	organelle	GO:0043226	0.0097
SLC30A8	solute carrier family 30 (zinc transporter), member 8	169026	ENSG00000164756	cellular component	organelle	GO:0043226	0.0097
TIGD4	tigger transposable element derived 4	201798	ENSG00000169989	cellular component	organelle	GO:0043226	0.0097
NRM	nurim (nuclear envelope membrane protein)	11270	ENSG00000137404	cellular component	organelle	GO:0043226	0.0097
PTPRR	protein tyrosine phosphatase, receptor type, R	5801	ENSG00000153233	cellular component	organelle	GO:0043226	0.0097
ZNF732	zinc finger protein 732	654254		cellular component	organelle	GO:0043226	0.0097
CCDC3	coiled-coil domain containing 3	83643	ENSG00000151468	cellular component	organelle	GO:0043226	0.0097
IRX3	iroquois homeobox 3	79191	ENSG00000177508	cellular component	organelle	GO:0043226	0.0097
OPTN	optineurin	10133	ENSG00000123240	cellular component	organelle	GO:0043226	0.0097
SUPV3L1	suppressor of var1, 3-like 1 (S. cerevisiae)	6832	ENSG00000156502	cellular component	organelle	GO:0043226	0.0097
SOX4	SRY (sex determining region Y)-box 4	6659	ENSG00000124766	cellular component	organelle	GO:0043226	0.0097
PLEKHA1	pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 1	59338	ENSG00000107679	cellular component	organelle	GO:0043226	0.0097
MRPS18A	mitochondrial ribosomal protein S18A	55168	ENSG00000096080	cellular component	organelle	GO:0043226	0.0097
C12orf65	chromosome 12 open reading frame 65	91574	ENSG00000130921	cellular component	organelle	GO:0043226	0.0097
ZNF141	zinc finger protein 141	7700	ENSG00000131127	cellular component	organelle	GO:0043226	0.0097
VARS2	valyl-tRNA synthetase 2, mitochondrial (putative)	57176	ENSG00000137411	cellular component	organelle	GO:0043226	0.0097
TBX15	T-box 15	6913	ENSG00000092607	cellular component	organelle	GO:0043226	0.0097
FANCL	Fanconi anemia, complementation group L	55120	ENSG00000115392	cellular component	organelle	GO:0043226	0.0097
METTL7A	methyltransferase like 7A	25840	ENSG00000185432	cellular component	organelle	GO:0043226	0.0097
AP3S2	adaptor-related protein complex 3, sigma 2 subunit	10239	ENSG00000250021,ENSG00000157823	cellular component	organelle	GO:0043226	0.0097
KAT6A	K(lysine) acetyltransferase 6A	7994	ENSG00000083168	cellular component	organelle	GO:0043226	0.0097
CCDC91	coiled-coil domain containing 91	55297	ENSG00000123106	cellular component	organelle	GO:0043226	0.0097
C2CD4B	C2 calcium-dependent domain containing 4B	388125	ENSG00000205502	cellular component	organelle	GO:0043226	0.0097
ETV1	ets variant 1	2115	ENSG00000006468	cellular component	organelle	GO:0043226	0.0097
MYL5	myosin, light chain 5, regulatory	4636	ENSG00000215375	cellular component	organelle	GO:0043226	0.0097
SMAGP	small cell adhesion glycoprotein	57228	ENSG00000170545	cellular component	organelle	GO:0043226	0.0097
CMIP	c-Maf inducing protein	80790	ENSG00000153815	cellular component	organelle	GO:0043226	0.0097
PPARG	peroxisome proliferator-activated receptor gamma	5468	ENSG00000132170	cellular component	organelle	GO:0043226	0.0097
JAZF1	JAZF zinc finger 1	221895	ENSG00000153814	cellular component	organelle	GO:0043226	0.0097
TSPAN8	tetraspanin 8	7103	ENSG00000127324	cellular component	organelle	GO:0043226	0.0097
CHST8	carbohydrate (N-acetylgalactosamine 4-0) sulfotransferase 8	64377	ENSG00000124302	cellular component	organelle	GO:0043226	0.0097
ADA	adenosine deaminase	100	ENSG00000196839	cellular component	organelle	GO:0043226	0.0097
HSP90AB1	heat shock protein 90kDa alpha (cytosolic), class B member 1	3326	ENSG00000096384	cellular component	organelle	GO:0043226	0.0097
GSDMC	gasdermin C	56169	ENSG00000147697	cellular component	organelle	GO:0043226	0.0097
MAF	v-maf musculoaponeurotic fibrosarcoma oncogene homolog (avian)	4094	ENSG00000178573	cellular component	organelle	GO:0043226	0.0097
ARL6IP4	ADP-ribosylation-like factor 6 interacting protein 4	51329	ENSG00000182196	cellular component	organelle	GO:0043226	0.0097
POT1	protection of telomeres 1 homolog (S. pombe)	25913	ENSG00000128513	cellular component	organelle	GO:0043226	0.0097
POU5F1B	POU class 5 homeobox 1B	5462	ENSG00000212993	cellular component	organelle	GO:0043226	0.0097
CCNA2	cyclin A2	890	ENSG00000145386	cellular component	organelle	GO:0043226	0.0097
RAB21	RAB21, member RAS oncogene family	23011	ENSG00000080371	cellular component	organelle	GO:0043226	0.0097
MEOX2	mesenchyme homeobox 2	4223	ENSG00000106511	cellular component	organelle	GO:0043226	0.0097
RPGRIP1L	RPGRIP1-like	23322	ENSG00000103494	cellular component	organelle	GO:0043226	0.0097
ABCB9	ATP-binding cassette, sub-family B (MDR/TAP), member 9	23457	ENSG00000150967	cellular component	organelle	GO:0043226	0.0097
RORA	RAR-related orphan receptor A	6095	ENSG00000069667	cellular component	organelle	GO:0043226	0.0097
TCF19	transcription factor 19	6941	ENSG00000137310	cellular component	organelle	GO:0043226	0.0097
DAZAP2	DAZ associated protein 2	9802	ENSG00000183283	cellular component	organelle	GO:0043226	0.0097
PEX11A	peroxisomal biogenesis factor 11 alpha	8800	ENSG00000166821	cellular component	organelle	GO:0043226	0.0097
TEKT1	tektin 1	83659	ENSG00000167858	cellular component	organelle	GO:0043226	0.0097
POP5	processing of precursor 5, ribonuclease P/MRP subunit (S. cerevisiae)	51367	ENSG00000167272	cellular component	organelle	GO:0043226	0.0097
TPO	thyroid peroxidase	7173	ENSG00000115705	cellular component	organelle	GO:0043226	0.0097
ATP5I	ATP synthase, H+ transporting, mitochondrial Fo complex, subunit E	521	ENSG00000169020	cellular component	organelle	GO:0043226	0.0097
IDH2	isocitrate dehydrogenase 2 (NADP+), mitochondrial	3418	ENSG00000182054	cellular component	organelle	GO:0043226	0.0097
VTI1A	vesicle transport through interaction with t-SNAREs homolog 1A (yeast)	143187	ENSG00000151532	cellular component	organelle	GO:0043226	0.0097
LHX1	LIM homeobox 1	3975	ENSG00000132130	cellular component	organelle	GO:0043226	0.0097
GALNT6	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 6 (GalNAc-T6)	11226	ENSG00000139629	cellular component	organelle	GO:0043226	0.0097
RAF1	v-raf-1 murine leukemia viral oncogene homolog 1	5894	ENSG00000132155	cellular component	organelle	GO:0043226	0.0097
AVPR2	arginine vasopressin receptor 2	554	ENSG00000126895	cellular component	organelle	GO:0043226	0.0097
GGNBP2	gametogenetin binding protein 2	79893	ENSG00000005955	cellular component	organelle	GO:0043226	0.0097
CDKN2A	cyclin-dependent kinase inhibitor 2A	1029	ENSG00000147889	cellular component	organelle	GO:0043226	0.0097
MAP3K5	mitogen-activated protein kinase kinase kinase 5	4217	ENSG00000197442	cellular component	organelle	GO:0043226	0.0097
PPP1R13L	protein phosphatase 1, regulatory subunit 13 like	10848	ENSG00000104881	cellular component	organelle	GO:0043226	0.0097
CEBPG	CCAAT/enhancer binding protein (C/EBP), gamma	1054	ENSG00000153879	cellular component	organelle	GO:0043226	0.0097
