symbol	name	entrez_id	ensemble_id	go_class	go_name	go_id	adjP
NTHL1	nth endonuclease III-like 1 (E. coli)	4913	ENSG00000065057	cellular component	intracellular part	GO:0044424	0.3819
IQSEC3	IQ motif and Sec7 domain 3	440073	ENSG00000120645	cellular component	intracellular part	GO:0044424	0.3819
DGKQ	diacylglycerol kinase, theta 110kDa	1609	ENSG00000145214	cellular component	intracellular part	GO:0044424	0.3819
RUNX1	runt-related transcription factor 1	861	ENSG00000159216	cellular component	intracellular part	GO:0044424	0.3819
SIRT3	sirtuin 3	23410	ENSG00000142082	cellular component	intracellular part	GO:0044424	0.3819
HOXC9	homeobox C9	3225	ENSG00000180806	cellular component	intracellular part	GO:0044424	0.3819
WLS	wntless homolog (Drosophila)	79971	ENSG00000116729	cellular component	intracellular part	GO:0044424	0.3819
TSPYL6	TSPY-like 6	388951	ENSG00000178021	cellular component	intracellular part	GO:0044424	0.3819
C1QL1	complement component 1, q subcomponent-like 1	10882	ENSG00000131094	cellular component	intracellular part	GO:0044424	0.3819
DPH1	DPH1 homolog (S. cerevisiae)	1801	ENSG00000108963	cellular component	intracellular part	GO:0044424	0.3819
PTHLH	parathyroid hormone-like hormone	5744	ENSG00000087494	cellular component	intracellular part	GO:0044424	0.3819
TSC2	tuberous sclerosis 2	7249	ENSG00000103197	cellular component	intracellular part	GO:0044424	0.3819
PIGQ	phosphatidylinositol glycan anchor biosynthesis, class Q	9091	ENSG00000007541	cellular component	intracellular part	GO:0044424	0.3819
PNPLA2	patatin-like phospholipase domain containing 2	57104	ENSG00000177666	cellular component	intracellular part	GO:0044424	0.3819
SLC25A13	solute carrier family 25 (aspartate/glutamate carrier), member 13	10165	ENSG00000004864	cellular component	intracellular part	GO:0044424	0.3819
DHX8	DEAH (Asp-Glu-Ala-His) box polypeptide 8	1659	ENSG00000067596	cellular component	intracellular part	GO:0044424	0.3819
LACTB2	lactamase, beta 2	51110	ENSG00000147592	cellular component	intracellular part	GO:0044424	0.3819
UBE2I	ubiquitin-conjugating enzyme E2I	7329	ENSG00000103275	cellular component	intracellular part	GO:0044424	0.3819
YWHAE	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, epsilon polypeptide	7531	ENSG00000108953	cellular component	intracellular part	GO:0044424	0.3819
IGFALS	insulin-like growth factor binding protein, acid labile subunit	3483	ENSG00000099769	cellular component	intracellular part	GO:0044424	0.3819
POLR3K	polymerase (RNA) III (DNA directed) polypeptide K, 12.3 kDa	51728		cellular component	intracellular part	GO:0044424	0.3819
PARK7	parkinson protein 7	11315	ENSG00000116288	cellular component	intracellular part	GO:0044424	0.3819
BATF2	basic leucine zipper transcription factor, ATF-like 2	116071	ENSG00000168062	cellular component	intracellular part	GO:0044424	0.3819
CDK5	cyclin-dependent kinase 5	1020	ENSG00000164885	cellular component	intracellular part	GO:0044424	0.3819
MAEA	macrophage erythroblast attacher	10296	ENSG00000090316	cellular component	intracellular part	GO:0044424	0.3819
RHBDF1	rhomboid 5 homolog 1 (Drosophila)	64285		cellular component	intracellular part	GO:0044424	0.3819
NDUFB8	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 8, 19kDa	4714	ENSG00000166136	cellular component	intracellular part	GO:0044424	0.3819
PRDM12	PR domain containing 12	59335	ENSG00000130711	cellular component	intracellular part	GO:0044424	0.3819
SERPINF2	serpin peptidase inhibitor, clade F (alpha-2 antiplasmin, pigment epithelium derived factor), member 2	5345	ENSG00000167711	cellular component	intracellular part	GO:0044424	0.3819
PCBP2	poly(rC) binding protein 2	5094	ENSG00000197111	cellular component	intracellular part	GO:0044424	0.3819
CDC5L	CDC5 cell division cycle 5-like (S. pombe)	988	ENSG00000096401	cellular component	intracellular part	GO:0044424	0.3819
SMG6	smg-6 homolog, nonsense mediated mRNA decay factor (C. elegans)	23293	ENSG00000070366	cellular component	intracellular part	GO:0044424	0.3819
VPS51	vacuolar protein sorting 51 homolog (S. cerevisiae)	738	ENSG00000149823	cellular component	intracellular part	GO:0044424	0.3819
RNMT	RNA (guanine-7-) methyltransferase	8731	ENSG00000101654	cellular component	intracellular part	GO:0044424	0.3819
CTBP1	C-terminal binding protein 1	1487	ENSG00000159692	cellular component	intracellular organelle lumen	GO:0070013	0.3819
SLC25A45	solute carrier family 25, member 45	283130	ENSG00000162241	cellular component	intracellular part	GO:0044424	0.3819
ARHGDIG	Rho GDP dissociation inhibitor (GDI) gamma	398	ENSG00000242173	cellular component	intracellular part	GO:0044424	0.3819
SPDYC	speedy homolog C (Xenopus laevis)	387778	ENSG00000204710	cellular component	intracellular part	GO:0044424	0.3819
FAM210A	family with sequence similarity 210, member A	125228	ENSG00000177150	cellular component	intracellular part	GO:0044424	0.3819
CCNL1	cyclin L1	57018	ENSG00000163660	cellular component	intracellular part	GO:0044424	0.3819
TTC21B	tetratricopeptide repeat domain 21B	79809	ENSG00000123607	cellular component	intracellular part	GO:0044424	0.3819
RRN3	RRN3 RNA polymerase I transcription factor homolog (S. cerevisiae)	54700	ENSG00000085721	cellular component	intracellular part	GO:0044424	0.3819
SUV420H1	suppressor of variegation 4-20 homolog 1 (Drosophila)	51111	ENSG00000110066	cellular component	intracellular part	GO:0044424	0.3819
GBX1	gastrulation brain homeobox 1	2636	ENSG00000164900	cellular component	intracellular part	GO:0044424	0.3819
GNAZ	guanine nucleotide binding protein (G protein), alpha z polypeptide	2781	ENSG00000128266	cellular component	intracellular part	GO:0044424	0.3819
SPTBN1	spectrin, beta, non-erythrocytic 1	6711	ENSG00000115306	cellular component	intracellular part	GO:0044424	0.3819
PSME4	proteasome (prosome, macropain) activator subunit 4	23198	ENSG00000068878	cellular component	intracellular part	GO:0044424	0.3819
SRR	serine racemase	63826	ENSG00000167720	cellular component	intracellular part	GO:0044424	0.3819
HBZ	hemoglobin, zeta	3050	ENSG00000130656	cellular component	intracellular part	GO:0044424	0.3819
ZFPL1	zinc finger protein-like 1	7542	ENSG00000162300	cellular component	intracellular part	GO:0044424	0.3819
COL11A1	collagen, type XI, alpha 1	1301	ENSG00000060718	cellular component	intracellular part	GO:0044424	0.3819
HOXC10	homeobox C10	3226	ENSG00000180818	cellular component	intracellular part	GO:0044424	0.3819
SERPINF1	serpin peptidase inhibitor, clade F (alpha-2 antiplasmin, pigment epithelium derived factor), member 1	5176	ENSG00000132386	cellular component	intracellular part	GO:0044424	0.3819
PRAME	preferentially expressed antigen in melanoma	23532	ENSG00000185686	cellular component	intracellular part	GO:0044424	0.3819
PCGF3	polycomb group ring finger 3	10336	ENSG00000185619	cellular component	intracellular part	GO:0044424	0.3819
TUBA1A	tubulin, alpha 1a	7846	ENSG00000167552	cellular component	intracellular part	GO:0044424	0.3819
FIGNL1	fidgetin-like 1	63979	ENSG00000132436	cellular component	intracellular part	GO:0044424	0.3819
MRPS35	mitochondrial ribosomal protein S35	60488	ENSG00000061794	cellular component	intracellular part	GO:0044424	0.3819
NME3	NME/NM23 nucleoside diphosphate kinase 3	4832	ENSG00000103024	cellular component	intracellular part	GO:0044424	0.3819
NAGS	N-acetylglutamate synthase	162417	ENSG00000161653	cellular component	intracellular part	GO:0044424	0.3819
GFER	growth factor, augmenter of liver regeneration	2671	ENSG00000127554	cellular component	intracellular part	GO:0044424	0.3819
ZFHX4	zinc finger homeobox 4	79776	ENSG00000091656	cellular component	intracellular part	GO:0044424	0.3819
ZNF595	zinc finger protein 595	152687		cellular component	intracellular part	GO:0044424	0.3819
TCIRG1	T-cell, immune regulator 1, ATPase, H+ transporting, lysosomal V0 subunit A3	10312	ENSG00000110719	cellular component	intracellular part	GO:0044424	0.3819
AGAP3	ArfGAP with GTPase domain, ankyrin repeat and PH domain 3	116988	ENSG00000133612	cellular component	intracellular part	GO:0044424	0.3819
SALL1	sal-like 1 (Drosophila)	6299	ENSG00000103449	cellular component	intracellular part	GO:0044424	0.3819
PPP2R5B	protein phosphatase 2, regulatory subunit B', beta	5526	ENSG00000068971	cellular component	intracellular part	GO:0044424	0.3819
RHPN2	rhophilin, Rho GTPase binding protein 2	85415	ENSG00000131941	cellular component	intracellular part	GO:0044424	0.3819
MKKS	McKusick-Kaufman syndrome	8195	ENSG00000125863	cellular component	intracellular part	GO:0044424	0.3819
B4GALNT3	beta-1,4-N-acetyl-galactosaminyl transferase 3	283358	ENSG00000139044	cellular component	intracellular part	GO:0044424	0.3819
LIN7C	lin-7 homolog C (C. elegans)	55327	ENSG00000148943	cellular component	intracellular part	GO:0044424	0.3819
MYBPC3	myosin binding protein C, cardiac	4607	ENSG00000134571	cellular component	intracellular part	GO:0044424	0.3819
TROAP	trophinin associated protein (tastin)	10024	ENSG00000135451	cellular component	intracellular part	GO:0044424	0.3819
PRPF40B	PRP40 pre-mRNA processing factor 40 homolog B (S. cerevisiae)	25766	ENSG00000110844	cellular component	intracellular part	GO:0044424	0.3819
CBR1	carbonyl reductase 1	873	ENSG00000159228	cellular component	intracellular part	GO:0044424	0.3819
WNT4	wingless-type MMTV integration site family, member 4	54361	ENSG00000162552	cellular component	intracellular part	GO:0044424	0.3819
HOXC5	homeobox C5	3222	ENSG00000172789	cellular component	intracellular part	GO:0044424	0.3819
SHFM1	split hand/foot malformation (ectrodactyly) type 1	7979	ENSG00000127922	cellular component	intracellular part	GO:0044424	0.3819
CDCA5	cell division cycle associated 5	113130	ENSG00000146670	cellular component	intracellular part	GO:0044424	0.3819
COX7A2L	cytochrome c oxidase subunit VIIa polypeptide 2 like	9167	ENSG00000115944	cellular component	intracellular part	GO:0044424	0.3819
SPATS2	spermatogenesis associated, serine-rich 2	65244	ENSG00000123352	cellular component	intracellular part	GO:0044424	0.3819
SEC31B	SEC31 homolog B (S. cerevisiae)	25956	ENSG00000075826	cellular component	intracellular part	GO:0044424	0.3819
ABCB8	ATP-binding cassette, sub-family B (MDR/TAP), member 8	11194	ENSG00000197150	cellular component	intracellular part	GO:0044424	0.3819
ODF3	outer dense fiber of sperm tails 3	113746		cellular component	intracellular part	GO:0044424	0.3819
ESR1	estrogen receptor 1	2099	ENSG00000091831	cellular component	intracellular part	GO:0044424	0.3819
RARG	retinoic acid receptor, gamma	5916	ENSG00000172819	cellular component	intracellular part	GO:0044424	0.3819
PNPT1	polyribonucleotide nucleotidyltransferase 1	87178	ENSG00000138035	cellular component	intracellular part	GO:0044424	0.3819
CTBP1	C-terminal binding protein 1	1487	ENSG00000159692	cellular component	intracellular part	GO:0044424	0.3819
B4GALNT4	beta-1,4-N-acetyl-galactosaminyl transferase 4	338707	ENSG00000182272	cellular component	intracellular part	GO:0044424	0.3819
VPREB3	pre-B lymphocyte 3	29802	ENSG00000128218	cellular component	intracellular part	GO:0044424	0.3819
RGL4	ral guanine nucleotide dissociation stimulator-like 4	266747	ENSG00000159496	cellular component	intracellular part	GO:0044424	0.3819
PIDD	p53-induced death domain protein	55367	ENSG00000177595	cellular component	intracellular part	GO:0044424	0.3819
RPLP2	ribosomal protein, large, P2	6181	ENSG00000177600	cellular component	intracellular part	GO:0044424	0.3819
CD151	CD151 molecule (Raph blood group)	977	ENSG00000177697	cellular component	intracellular part	GO:0044424	0.3819
PITPNA	phosphatidylinositol transfer protein, alpha	5306	ENSG00000174238	cellular component	intracellular part	GO:0044424	0.3819
FASTK	Fas-activated serine/threonine kinase	10922	ENSG00000164896	cellular component	intracellular part	GO:0044424	0.3819
PEX2	peroxisomal biogenesis factor 2	5828	ENSG00000164751	cellular component	intracellular part	GO:0044424	0.3819
ZNF740	zinc finger protein 740	283337	ENSG00000139651	cellular component	intracellular part	GO:0044424	0.3819
CRIPAK	cysteine-rich PAK1 inhibitor	285464	ENSG00000179979	cellular component	intracellular part	GO:0044424	0.3819
SP1	Sp1 transcription factor	6667	ENSG00000185591	cellular component	intracellular part	GO:0044424	0.3819
CRAMP1L	Crm, cramped-like (Drosophila)	57585	ENSG00000007545	cellular component	intracellular part	GO:0044424	0.3819
TELO2	TEL2, telomere maintenance 2, homolog (S. cerevisiae)	9894	ENSG00000100726	cellular component	intracellular part	GO:0044424	0.3819
CENPW	centromere protein W	387103	ENSG00000203760	cellular component	intracellular part	GO:0044424	0.3819
DNMBP	dynamin binding protein	23268	ENSG00000107554	cellular component	intracellular part	GO:0044424	0.3819
MMP11	matrix metallopeptidase 11 (stromelysin 3)	4320	ENSG00000099953	cellular component	intracellular part	GO:0044424	0.3819
ACP2	acid phosphatase 2, lysosomal	53	ENSG00000134575	cellular component	intracellular part	GO:0044424	0.3819
CETN3	centrin, EF-hand protein, 3	1070	ENSG00000153140	cellular component	intracellular part	GO:0044424	0.3819
IFITM3	interferon induced transmembrane protein 3	10410	ENSG00000142089	cellular component	intracellular part	GO:0044424	0.3819
KDM5A	lysine (K)-specific demethylase 5A	5927	ENSG00000073614	cellular component	intracellular part	GO:0044424	0.3819
ABCF2	ATP-binding cassette, sub-family F (GCN20), member 2	10061	ENSG00000033050	cellular component	intracellular part	GO:0044424	0.3819
FRMD8	FERM domain containing 8	83786	ENSG00000126391	cellular component	intracellular part	GO:0044424	0.3819
C11orf49	chromosome 11 open reading frame 49	79096	ENSG00000149179	cellular component	intracellular part	GO:0044424	0.3819
RHOT2	ras homolog family member T2	89941	ENSG00000140983	cellular component	intracellular part	GO:0044424	0.3819
HAGH	hydroxyacylglutathione hydrolase	3029	ENSG00000063854	cellular component	intracellular part	GO:0044424	0.3819
FOXL1	forkhead box L1	2300	ENSG00000176678	cellular component	intracellular part	GO:0044424	0.3819
POLR3A	polymerase (RNA) III (DNA directed) polypeptide A, 155kDa	11128	ENSG00000148606	cellular component	intracellular part	GO:0044424	0.3819
RERE	arginine-glutamic acid dipeptide (RE) repeats	473	ENSG00000142599	cellular component	intracellular part	GO:0044424	0.3819
FAM53A	family with sequence similarity 53, member A	152877	ENSG00000174137	cellular component	intracellular part	GO:0044424	0.3819
POLR3G	polymerase (RNA) III (DNA directed) polypeptide G (32kD)	10622	ENSG00000113356	cellular component	intracellular part	GO:0044424	0.3819
MKX	mohawk homeobox	283078	ENSG00000150051	cellular component	intracellular part	GO:0044424	0.3819
PDIA2	protein disulfide isomerase family A, member 2	64714	ENSG00000185615	cellular component	intracellular part	GO:0044424	0.3819
PKD2	polycystic kidney disease 2 (autosomal dominant)	5311	ENSG00000118762	cellular component	intracellular part	GO:0044424	0.3819
CEP192	centrosomal protein 192kDa	55125	ENSG00000101639	cellular component	intracellular part	GO:0044424	0.3819
PRPF8	PRP8 pre-mRNA processing factor 8 homolog (S. cerevisiae)	10594	ENSG00000174231	cellular component	intracellular organelle lumen	GO:0070013	0.3819
G6PC3	glucose 6 phosphatase, catalytic, 3	92579	ENSG00000141349	cellular component	intracellular part	GO:0044424	0.3819
FBXO31	F-box protein 31	79791	ENSG00000103264	cellular component	intracellular part	GO:0044424	0.3819
CPLX1	complexin 1	10815	ENSG00000168993	cellular component	intracellular part	GO:0044424	0.3819
ATG13	autophagy related 13	9776	ENSG00000175224	cellular component	intracellular part	GO:0044424	0.3819
HIF1AN	hypoxia inducible factor 1, alpha subunit inhibitor	55662	ENSG00000166135	cellular component	intracellular part	GO:0044424	0.3819
SYNE1	spectrin repeat containing, nuclear envelope 1	23345	ENSG00000131018	cellular component	intracellular part	GO:0044424	0.3819
IRF7	interferon regulatory factor 7	3665	ENSG00000185507	cellular component	intracellular part	GO:0044424	0.3819
PDE6B	phosphodiesterase 6B, cGMP-specific, rod, beta	5158	ENSG00000133256	cellular component	intracellular part	GO:0044424	0.3819
FAU	Finkel-Biskis-Reilly murine sarcoma virus (FBR-MuSV) ubiquitously expressed	2197	ENSG00000149806	cellular component	intracellular part	GO:0044424	0.3819
FAHD1	fumarylacetoacetate hydrolase domain containing 1	81889	ENSG00000180185	cellular component	intracellular part	GO:0044424	0.3819
SLC25A39	solute carrier family 25, member 39	51629	ENSG00000013306	cellular component	intracellular part	GO:0044424	0.3819
CCDC77	coiled-coil domain containing 77	84318	ENSG00000120647	cellular component	intracellular part	GO:0044424	0.3819
NKX1-1	NK1 homeobox 1	54729		cellular component	intracellular part	GO:0044424	0.3819
CLIC5	chloride intracellular channel 5	53405	ENSG00000112782	cellular component	intracellular part	GO:0044424	0.3819
SCYL1	SCY1-like 1 (S. cerevisiae)	57410	ENSG00000142186	cellular component	intracellular part	GO:0044424	0.3819
C14orf159	chromosome 14 open reading frame 159	80017	ENSG00000133943	cellular component	intracellular part	GO:0044424	0.3819
CHCHD10	coiled-coil-helix-coiled-coil-helix domain containing 10	400916	ENSG00000250479	cellular component	intracellular part	GO:0044424	0.3819
MRPS34	mitochondrial ribosomal protein S34	65993	ENSG00000074071	cellular component	intracellular part	GO:0044424	0.3819
NTAN1	N-terminal asparagine amidase	123803	ENSG00000157045	cellular component	intracellular part	GO:0044424	0.3819
HOXC12	homeobox C12	3228	ENSG00000123407	cellular component	intracellular part	GO:0044424	0.3819
DNAJC15	DnaJ (Hsp40) homolog, subfamily C, member 15	29103	ENSG00000120675	cellular component	intracellular part	GO:0044424	0.3819
RAB40C	RAB40C, member RAS oncogene family	57799	ENSG00000197562	cellular component	intracellular part	GO:0044424	0.3819
ITGA2B	integrin, alpha 2b (platelet glycoprotein IIb of IIb/IIIa complex, antigen CD41)	3674	ENSG00000005961	cellular component	intracellular part	GO:0044424	0.3819
ZNF876P	zinc finger protein 876, pseudogene	642280		cellular component	intracellular part	GO:0044424	0.3819
DRD4	dopamine receptor D4	1815	ENSG00000069696	cellular component	intracellular part	GO:0044424	0.3819
SAC3D1	SAC3 domain containing 1	29901	ENSG00000168061	cellular component	intracellular part	GO:0044424	0.3819
CDC42BPG	CDC42 binding protein kinase gamma (DMPK-like)	55561	ENSG00000171219	cellular component	intracellular part	GO:0044424	0.3819
SLC4A1	solute carrier family 4, anion exchanger, member 1 (erythrocyte membrane protein band 3, Diego blood group)	6521	ENSG00000004939	cellular component	intracellular part	GO:0044424	0.3819
ZNF620	zinc finger protein 620	253639	ENSG00000177842	cellular component	intracellular part	GO:0044424	0.3819
FUBP3	far upstream element (FUSE) binding protein 3	8939	ENSG00000107164	cellular component	intracellular part	GO:0044424	0.3819
NDUFS8	NADH dehydrogenase (ubiquinone) Fe-S protein 8, 23kDa (NADH-coenzyme Q reductase)	4728	ENSG00000110717	cellular component	intracellular part	GO:0044424	0.3819
PKDCC	protein kinase domain containing, cytoplasmic homolog (mouse)	91461	ENSG00000162878	cellular component	intracellular part	GO:0044424	0.3819
ZNF280A	zinc finger protein 280A	129025	ENSG00000169548	cellular component	intracellular part	GO:0044424	0.3819
SYVN1	synovial apoptosis inhibitor 1, synoviolin	84447	ENSG00000162298	cellular component	intracellular part	GO:0044424	0.3819
WDR24	WD repeat domain 24	84219	ENSG00000127580	cellular component	intracellular part	GO:0044424	0.3819
UNKL	unkempt homolog (Drosophila)-like	64718	ENSG00000059145	cellular component	intracellular part	GO:0044424	0.3819
UNC93B1	unc-93 homolog B1 (C. elegans)	81622	ENSG00000110057	cellular component	intracellular part	GO:0044424	0.3819
COX15	COX15 homolog, cytochrome c oxidase assembly protein (yeast)	1355	ENSG00000014919	cellular component	intracellular part	GO:0044424	0.3819
DCAKD	dephospho-CoA kinase domain containing	79877	ENSG00000172992	cellular component	intracellular part	GO:0044424	0.3819
PHRF1	PHD and ring finger domains 1	57661	ENSG00000070047	cellular component	intracellular part	GO:0044424	0.3819
ZNF141	zinc finger protein 141	7700	ENSG00000131127	cellular component	intracellular part	GO:0044424	0.3819
SNX15	sorting nexin 15	29907	ENSG00000110025	cellular component	intracellular part	GO:0044424	0.3819
ZNF621	zinc finger protein 621	285268	ENSG00000172888	cellular component	intracellular part	GO:0044424	0.3819
ASS1	argininosuccinate synthase 1	445	ENSG00000130707	cellular component	intracellular part	GO:0044424	0.3819
HS3ST6	heparan sulfate (glucosamine) 3-O-sulfotransferase 6	64711	ENSG00000162040	cellular component	intracellular part	GO:0044424	0.3819
FZD2	frizzled family receptor 2	2535	ENSG00000180340	cellular component	intracellular part	GO:0044424	0.3819
CUTC	cutC copper transporter homolog (E. coli)	51076	ENSG00000119929	cellular component	intracellular part	GO:0044424	0.3819
POLA2	polymerase (DNA directed), alpha 2, accessory subunit	23649	ENSG00000014138	cellular component	intracellular part	GO:0044424	0.3819
SLC9A3R2	solute carrier family 9, subfamily A (NHE3, cation proton antiporter 3), member 3 regulator 2	9351	ENSG00000065054	cellular component	intracellular part	GO:0044424	0.3819
RIC8A	resistance to inhibitors of cholinesterase 8 homolog A (C. elegans)	60626	ENSG00000177963	cellular component	intracellular part	GO:0044424	0.3819
DLG5	discs, large homolog 5 (Drosophila)	9231	ENSG00000151208	cellular component	intracellular part	GO:0044424	0.3819
CDC42	cell division cycle 42 (GTP binding protein, 25kDa)	998	ENSG00000070831	cellular component	intracellular part	GO:0044424	0.3819
CLCN7	chloride channel, voltage-sensitive 7	1186	ENSG00000103249	cellular component	intracellular part	GO:0044424	0.3819
CTNNB1	catenin (cadherin-associated protein), beta 1, 88kDa	1499	ENSG00000168036	cellular component	intracellular part	GO:0044424	0.3819
KANSL1	KAT8 regulatory NSL complex subunit 1	284058	ENSG00000120071	cellular component	intracellular part	GO:0044424	0.3819
CCDC91	coiled-coil domain containing 91	55297	ENSG00000123106	cellular component	intracellular part	GO:0044424	0.3819
DLX6	distal-less homeobox 6	1750	ENSG00000006377	cellular component	intracellular part	GO:0044424	0.3819
GPATCH1	G patch domain containing 1	55094	ENSG00000076650	cellular component	intracellular part	GO:0044424	0.3819
PRR13	proline rich 13	54458	ENSG00000205352	cellular component	intracellular part	GO:0044424	0.3819
RPL3L	ribosomal protein L3-like	6123	ENSG00000140986	cellular component	intracellular part	GO:0044424	0.3819
EIF5	eukaryotic translation initiation factor 5	1983	ENSG00000100664	cellular component	intracellular part	GO:0044424	0.3819
SMARCB1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1	6598	ENSG00000099956	cellular component	intracellular part	GO:0044424	0.3819
TRMT61A	tRNA methyltransferase 61 homolog A (S. cerevisiae)	115708	ENSG00000166166	cellular component	intracellular part	GO:0044424	0.3819
NUBP2	nucleotide binding protein 2	10101	ENSG00000095906	cellular component	intracellular part	GO:0044424	0.3819
ESPL1	extra spindle pole bodies homolog 1 (S. cerevisiae)	9700	ENSG00000135476	cellular component	intracellular part	GO:0044424	0.3819
SOAT2	sterol O-acyltransferase 2	8435	ENSG00000167780	cellular component	intracellular part	GO:0044424	0.3819
ZNF280B	zinc finger protein 280B	140883	ENSG00000198477	cellular component	intracellular part	GO:0044424	0.3819
NME4	NME/NM23 nucleoside diphosphate kinase 4	4833	ENSG00000103202	cellular component	intracellular part	GO:0044424	0.3819
ARHGAP1	Rho GTPase activating protein 1	392	ENSG00000175220	cellular component	intracellular part	GO:0044424	0.3819
ERRFI1	ERBB receptor feedback inhibitor 1	54206	ENSG00000116285	cellular component	intracellular part	GO:0044424	0.3819
NCOA2	nuclear receptor coactivator 2	10499	ENSG00000140396	cellular component	intracellular part	GO:0044424	0.3819
DDC	dopa decarboxylase (aromatic L-amino acid decarboxylase)	1644	ENSG00000132437	cellular component	intracellular part	GO:0044424	0.3819
SOX6	SRY (sex determining region Y)-box 6	55553	ENSG00000110693	cellular component	intracellular part	GO:0044424	0.3819
MCRS1	microspherule protein 1	10445	ENSG00000187778	cellular component	intracellular part	GO:0044424	0.3819
EIF4B	eukaryotic translation initiation factor 4B	1975	ENSG00000063046	cellular component	intracellular part	GO:0044424	0.3819
TPCN2	two pore segment channel 2	219931	ENSG00000162341	cellular component	intracellular part	GO:0044424	0.3819
PLEKHA7	pleckstrin homology domain containing, family A member 7	144100	ENSG00000166689	cellular component	intracellular part	GO:0044424	0.3819
HIC1	hypermethylated in cancer 1	3090	ENSG00000177374	cellular component	intracellular part	GO:0044424	0.3819
TUBA1C	tubulin, alpha 1c	84790	ENSG00000167553	cellular component	intracellular part	GO:0044424	0.3819
HBQ1	hemoglobin, theta 1	3049	ENSG00000086506	cellular component	intracellular part	GO:0044424	0.3819
RPA1	replication protein A1, 70kDa	6117	ENSG00000132383	cellular component	intracellular part	GO:0044424	0.3819
SUPT3H	suppressor of Ty 3 homolog (S. cerevisiae)	8464	ENSG00000196284	cellular component	intracellular part	GO:0044424	0.3819
HSP90AB3P	heat shock protein 90kDa alpha (cytosolic), class B member 3, pseudogene	3327		cellular component	intracellular part	GO:0044424	0.3819
GALNT3	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 3 (GalNAc-T3)	2591	ENSG00000115339	cellular component	intracellular part	GO:0044424	0.3819
ZNF862	zinc finger protein 862	643641	ENSG00000106479	cellular component	intracellular part	GO:0044424	0.3819
SFRP4	secreted frizzled-related protein 4	6424	ENSG00000106483	cellular component	intracellular part	GO:0044424	0.3819
ATXN7L3	ataxin 7-like 3	56970	ENSG00000087152	cellular component	intracellular part	GO:0044424	0.3819
FAM3C	family with sequence similarity 3, member C	10447	ENSG00000196937	cellular component	intracellular part	GO:0044424	0.3819
DMP1	dentin matrix acidic phosphoprotein 1	1758	ENSG00000152592	cellular component	intracellular part	GO:0044424	0.3819
BET1L	blocked early in transport 1 homolog (S. cerevisiae)-like	51272	ENSG00000177951	cellular component	intracellular part	GO:0044424	0.3819
HOXC4	homeobox C4	3221	ENSG00000198353	cellular component	intracellular part	GO:0044424	0.3819
CBR3	carbonyl reductase 3	874	ENSG00000159231	cellular component	intracellular part	GO:0044424	0.3819
TRAM1	translocation associated membrane protein 1	23471	ENSG00000067167	cellular component	intracellular part	GO:0044424	0.3819
TNFSF11	tumor necrosis factor (ligand) superfamily, member 11	8600	ENSG00000120659	cellular component	intracellular part	GO:0044424	0.3819
MYL5	myosin, light chain 5, regulatory	4636	ENSG00000215375	cellular component	intracellular part	GO:0044424	0.3819
DERL3	derlin 3	91319	ENSG00000099958	cellular component	intracellular part	GO:0044424	0.3819
CHKA	choline kinase alpha	1119	ENSG00000110721	cellular component	intracellular part	GO:0044424	0.3819
SPP1	secreted phosphoprotein 1	6696	ENSG00000118785	cellular component	intracellular part	GO:0044424	0.3819
SNRNP25	small nuclear ribonucleoprotein 25kDa (U11/U12)	79622		cellular component	intracellular part	GO:0044424	0.3819
BHLHA9	basic helix-loop-helix family, member a9	727857	ENSG00000205899	cellular component	intracellular part	GO:0044424	0.3819
ASIC3	acid-sensing (proton-gated) ion channel 3	9311	ENSG00000213199	cellular component	intracellular part	GO:0044424	0.3819
C19orf40	chromosome 19 open reading frame 40	91442	ENSG00000131944	cellular component	intracellular part	GO:0044424	0.3819
SMEK2	SMEK homolog 2, suppressor of mek1 (Dictyostelium)	57223	ENSG00000138041	cellular component	intracellular part	GO:0044424	0.3819
HOXC11	homeobox C11	3227	ENSG00000123388	cellular component	intracellular part	GO:0044424	0.3819
CSRNP3	cysteine-serine-rich nuclear protein 3	80034	ENSG00000178662	cellular component	intracellular part	GO:0044424	0.3819
WNT16	wingless-type MMTV integration site family, member 16	51384	ENSG00000002745	cellular component	intracellular part	GO:0044424	0.3819
PKD2L1	polycystic kidney disease 2-like 1	9033	ENSG00000107593	cellular component	intracellular part	GO:0044424	0.3819
AKAP11	A kinase (PRKA) anchor protein 11	11215	ENSG00000023516	cellular component	intracellular part	GO:0044424	0.3819
ARFGAP2	ADP-ribosylation factor GTPase activating protein 2	84364	ENSG00000149182	cellular component	intracellular part	GO:0044424	0.3819
CCDC88A	coiled-coil domain containing 88A	55704	ENSG00000115355	cellular component	intracellular part	GO:0044424	0.3819
NOS3	nitric oxide synthase 3 (endothelial cell)	4846	ENSG00000164867	cellular component	intracellular part	GO:0044424	0.3819
BCR	breakpoint cluster region	613	ENSG00000186716	cellular component	intracellular part	GO:0044424	0.3819
MEIOB	meiosis specific with OB domains	254528	ENSG00000162039	cellular component	intracellular part	GO:0044424	0.3819
